 

stn;time;rre150z0
CHU;202301150440;0.0
CHU;202301150450;0.0
CHU;202301150500;0.0
CHU;202301150510;0.0
CHU;202301150520;0.0
CHU;202301150530;0.0
CHU;202301150540;0.0
CHU;202301150550;0.0
CHU;202301150600;0.0
CHU;202301150610;0.0
CHU;202301150620;0.0
CHU;202301150630;0.0
CHU;202301150640;0.0
CHU;202301150650;0.0
CHU;202301150700;0.0
CHU;202301150710;0.0
CHU;202301150720;0.0
CHU;202301150730;0.0
CHU;202301150740;0.0
CHU;202301150750;0.0
CHU;202301150800;0.0
CHU;202301150810;0.0
CHU;202301150820;0.0
CHU;202301150830;0.0
CHU;202301150840;0.0
CHU;202301150850;0.0
CHU;202301150900;0.0
CHU;202301150910;0.0
CHU;202301150920;0.0
CHU;202301150930;0.0
CHU;202301150940;0.0
CHU;202301150950;0.0
CHU;202301151000;0.0
CHU;202301151010;0.0
CHU;202301151020;0.0
CHU;202301151030;0.0
CHU;202301151040;0.0
CHU;202301151050;0.0
CHU;202301151100;0.0
CHU;202301151110;0.0
CHU;202301151120;0.0
CHU;202301151130;0.0
CHU;202301151140;0.0
CHU;202301151150;0.0
CHU;202301151200;0.0
CHU;202301151210;0.0
CHU;202301151220;0.0
CHU;202301151230;0.0
CHU;202301151240;0.0
CHU;202301151250;0.0
CHU;202301151300;0.0
CHU;202301151310;0.0
CHU;202301151320;0.1
CHU;202301151330;0.3
CHU;202301151340;0.1
CHU;202301151350;0.1
CHU;202301151400;0.0
CHU;202301151410;0.0
CHU;202301151420;0.0
CHU;202301151430;0.0
CHU;202301151440;0.0
CHU;202301151450;0.0
CHU;202301151500;0.0
CHU;202301151510;0.0
CHU;202301151520;0.0
CHU;202301151530;0.0
CHU;202301151540;0.0
CHU;202301151550;0.0
CHU;202301151600;0.0
CHU;202301151610;0.0
CHU;202301151620;0.0
CHU;202301151630;0.0
CHU;202301151640;0.0
CHU;202301151650;0.0
CHU;202301151700;0.0
CHU;202301151710;0.0
CHU;202301151720;0.0
CHU;202301151730;0.0
CHU;202301151740;0.0
CHU;202301151750;0.0
CHU;202301151800;0.0
CHU;202301151810;0.0
CHU;202301151820;0.0
CHU;202301151830;0.0
CHU;202301151840;0.0
CHU;202301151850;0.0
CHU;202301151900;0.0
CHU;202301151910;0.0
CHU;202301151920;0.0
CHU;202301151930;0.0
CHU;202301151940;0.0
CHU;202301151950;0.0
CHU;202301152000;0.0
CHU;202301152010;0.0
CHU;202301152020;0.0
CHU;202301152030;0.0
CHU;202301152040;0.0
CHU;202301152050;0.0
CHU;202301152100;0.0
CHU;202301152110;0.0
CHU;202301152120;0.0
CHU;202301152130;0.0
CHU;202301152140;0.0
CHU;202301152150;0.0
CHU;202301152200;0.0
CHU;202301152210;0.0
CHU;202301152220;0.0
CHU;202301152230;0.0
CHU;202301152240;0.0
CHU;202301152250;0.0
CHU;202301152300;0.0
CHU;202301152310;0.0
CHU;202301152320;0.0
CHU;202301152330;0.0
CHU;202301152340;0.0
CHU;202301152350;0.0
CHU;202301160000;0.0
CHU;202301160010;0.0
CHU;202301160020;0.0
CHU;202301160030;0.0
CHU;202301160040;0.0
CHU;202301160050;0.0
CHU;202301160100;0.0
CHU;202301160110;0.0
CHU;202301160120;0.0
CHU;202301160130;0.0
CHU;202301160140;0.0
CHU;202301160150;0.0
CHU;202301160200;0.0
CHU;202301160210;0.0
CHU;202301160220;0.0
CHU;202301160230;0.0
CHU;202301160240;0.0
CHU;202301160250;0.0
CHU;202301160300;0.0
CHU;202301160310;0.0
CHU;202301160320;0.0
CHU;202301160330;0.0
CHU;202301160340;0.0
CHU;202301160350;0.0
CHU;202301160400;0.0
CHU;202301160410;0.0
CHU;202301160420;0.0
CHU;202301160430;0.0
CHU;202301160440;0.0
CHU;202301160450;0.0
CHU;202301160500;0.0
CHU;202301160510;0.0
CHU;202301160520;0.0
CHU;202301160530;0.0
CHU;202301160540;0.0
CHU;202301160550;0.0
CHU;202301160600;0.0
CHU;202301160610;0.0
CHU;202301160620;0.0
CHU;202301160630;0.0
CHU;202301160640;0.0
CHU;202301160650;0.0
CHU;202301160700;0.0
CHU;202301160710;0.0
CHU;202301160720;0.0
CHU;202301160730;0.0
CHU;202301160740;0.0
CHU;202301160750;0.0
CHU;202301160800;0.0
CHU;202301160810;0.0
CHU;202301160820;0.0
CHU;202301160830;0.0
CHU;202301160840;0.0
CHU;202301160850;0.0
CHU;202301160900;0.0
CHU;202301160910;0.0
CHU;202301160920;0.0
CHU;202301160930;0.0
CHU;202301160940;0.0
CHU;202301160950;0.0
CHU;202301161000;0.0
CHU;202301161010;0.0
CHU;202301161020;0.0
CHU;202301161030;0.0
CHU;202301161040;0.0
CHU;202301161050;0.0
CHU;202301161100;0.0
CHU;202301161110;0.0
CHU;202301161120;0.0
CHU;202301161130;0.0
CHU;202301161140;0.0
CHU;202301161150;0.0
CHU;202301161200;0.0
CHU;202301161210;0.0
CHU;202301161220;0.0
CHU;202301161230;0.0
CHU;202301161240;0.0
CHU;202301161250;0.0
CHU;202301161300;0.0
CHU;202301161310;0.0
CHU;202301161320;0.0
CHU;202301161330;0.0
CHU;202301161340;0.0
CHU;202301161350;0.0
CHU;202301161400;0.0
CHU;202301161410;0.0
CHU;202301161420;0.0
CHU;202301161430;0.0
CHU;202301161440;0.0
CHU;202301161450;0.0
CHU;202301161500;0.0
CHU;202301161510;0.0
CHU;202301161520;0.0
CHU;202301161530;0.0
CHU;202301161540;0.0
CHU;202301161550;0.0
CHU;202301161600;0.0
CHU;202301161610;0.0
CHU;202301161620;0.0
CHU;202301161630;0.0
CHU;202301161640;0.0
CHU;202301161650;0.0
CHU;202301161700;0.0
CHU;202301161710;0.0
CHU;202301161720;0.0
CHU;202301161730;0.0
CHU;202301161740;0.0
CHU;202301161750;0.0
CHU;202301161800;0.0
CHU;202301161810;0.0
CHU;202301161820;0.0
CHU;202301161830;0.0
CHU;202301161840;0.0
CHU;202301161850;0.0
CHU;202301161900;0.0
CHU;202301161910;0.0
CHU;202301161920;0.0
CHU;202301161930;0.0
CHU;202301161940;0.0
CHU;202301161950;0.0
CHU;202301162000;0.0
CHU;202301162010;0.0
CHU;202301162020;0.0
CHU;202301162030;0.0
CHU;202301162040;0.0
CHU;202301162050;0.0
CHU;202301162100;0.0
CHU;202301162110;0.0
CHU;202301162120;0.0
CHU;202301162130;0.0
CHU;202301162140;0.0
CHU;202301162150;0.0
CHU;202301162200;0.0
CHU;202301162210;0.0
CHU;202301162220;0.0
CHU;202301162230;0.0
CHU;202301162240;0.0
CHU;202301162250;0.0
CHU;202301162300;0.0
CHU;202301162310;0.0
CHU;202301162320;0.0
CHU;202301162330;0.0
CHU;202301162340;0.0
CHU;202301162350;0.0
CHU;202301170000;0.0
CHU;202301170010;0.0
CHU;202301170020;0.0
CHU;202301170030;0.0
CHU;202301170040;0.0
CHU;202301170050;0.0
CHU;202301170100;0.0
CHU;202301170110;0.0
CHU;202301170120;0.0
CHU;202301170130;0.0
CHU;202301170140;0.0
CHU;202301170150;0.0
CHU;202301170200;0.0
CHU;202301170210;0.0
CHU;202301170220;0.0
CHU;202301170230;0.0
CHU;202301170240;0.0
CHU;202301170250;0.0
CHU;202301170300;0.0
CHU;202301170310;0.0
CHU;202301170320;0.0
CHU;202301170330;0.0
CHU;202301170340;0.0
CHU;202301170350;0.0
CHU;202301170400;0.0
CHU;202301170410;0.0
CHU;202301170420;0.0
CHU;202301170430;0.0
CHU;202301170440;0.0
CHU;202301170450;0.0
CHU;202301170500;0.0
CHU;202301170510;0.0
CHU;202301170520;0.0
CHU;202301170530;0.0
CHU;202301170540;0.0
CHU;202301170550;0.0
CHU;202301170600;0.0
CHU;202301170610;0.0
CHU;202301170620;0.0
CHU;202301170630;0.0
CHU;202301170640;0.0
CHU;202301170650;0.0
CHU;202301170700;0.0
CHU;202301170710;0.0
CHU;202301170720;0.0
CHU;202301170730;0.0
CHU;202301170740;0.0
CHU;202301170750;0.0
CHU;202301170800;0.0
CHU;202301170810;0.0
CHU;202301170820;0.0
CHU;202301170830;0.0
CHU;202301170840;0.0
CHU;202301170850;0.0
CHU;202301170900;0.0
CHU;202301170910;0.0
CHU;202301170920;0.0
CHU;202301170930;0.0
CHU;202301170940;0.0
CHU;202301170950;0.0
CHU;202301171000;0.0
CHU;202301171010;0.0
CHU;202301171020;0.0
CHU;202301171030;0.0
CHU;202301171040;0.0
CHU;202301171050;0.0
CHU;202301171100;0.0
CHU;202301171110;0.0
CHU;202301171120;0.0
CHU;202301171130;0.0
CHU;202301171140;0.0
CHU;202301171150;0.0
CHU;202301171200;0.0
CHU;202301171210;0.0
CHU;202301171220;0.0
CHU;202301171230;0.0
CHU;202301171240;0.0
CHU;202301171250;0.0
CHU;202301171300;0.0
CHU;202301171310;0.0
CHU;202301171320;0.0
CHU;202301171330;0.0
CHU;202301171340;0.0
CHU;202301171350;0.0
CHU;202301171400;0.0
CHU;202301171410;0.0
CHU;202301171420;0.0
CHU;202301171430;0.0
CHU;202301171440;0.0
CHU;202301171450;0.0
CHU;202301171500;0.0
CHU;202301171510;0.0
CHU;202301171520;0.0
CHU;202301171530;0.0
CHU;202301171540;0.0
CHU;202301171550;0.0
CHU;202301171600;0.0
CHU;202301171610;0.0
CHU;202301171620;0.0
CHU;202301171630;0.0
CHU;202301171640;0.0
CHU;202301171650;0.0
CHU;202301171700;0.0
CHU;202301171710;0.0
CHU;202301171720;0.0
CHU;202301171730;0.0
CHU;202301171740;0.0
CHU;202301171750;0.0
CHU;202301171800;0.0
CHU;202301171810;0.0
CHU;202301171820;0.0
CHU;202301171830;0.0
CHU;202301171840;0.0
CHU;202301171850;0.0
CHU;202301171900;0.0
CHU;202301171910;0.0
CHU;202301171920;0.0
CHU;202301171930;0.0
CHU;202301171940;0.0
CHU;202301171950;0.0
CHU;202301172000;0.0
CHU;202301172010;0.0
CHU;202301172020;0.0
CHU;202301172030;0.0
CHU;202301172040;0.0
CHU;202301172050;0.0
CHU;202301172100;0.0
CHU;202301172110;0.0
CHU;202301172120;0.0
CHU;202301172130;0.0
CHU;202301172140;0.0
CHU;202301172150;0.0
CHU;202301172200;0.0
CHU;202301172210;0.0
CHU;202301172220;0.0
CHU;202301172230;0.0
CHU;202301172240;0.0
CHU;202301172250;0.0
CHU;202301172300;0.0
CHU;202301172310;0.0
CHU;202301172320;0.0
CHU;202301172330;0.0
CHU;202301172340;0.0
CHU;202301172350;0.0
CHU;202301180000;0.0
CHU;202301180010;0.0
CHU;202301180020;0.0
CHU;202301180030;0.0
CHU;202301180040;0.0
CHU;202301180050;0.0
CHU;202301180100;0.0
CHU;202301180110;0.0
CHU;202301180120;0.0
CHU;202301180130;0.0
CHU;202301180140;0.0
CHU;202301180150;0.0
CHU;202301180200;0.0
CHU;202301180210;0.0
CHU;202301180220;0.0
CHU;202301180230;0.0
CHU;202301180240;0.0
CHU;202301180250;0.0
CHU;202301180300;0.0
CHU;202301180310;0.0
CHU;202301180320;0.0
CHU;202301180330;0.0
CHU;202301180340;0.0
CHU;202301180350;0.0
CHU;202301180400;0.0
CHU;202301180410;0.0
CHU;202301180420;0.0
CHU;202301180430;0.0
CHU;202301180440;0.0
CHU;202301180450;0.0
CHU;202301180500;0.0
CHU;202301180510;0.0
CHU;202301180520;0.0
CHU;202301180530;0.0
CHU;202301180540;0.0
CHU;202301180550;0.0
CHU;202301180600;0.0
CHU;202301180610;0.0
CHU;202301180620;0.0
CHU;202301180630;0.0
CHU;202301180640;0.0
CHU;202301180650;0.0
CHU;202301180700;0.0
CHU;202301180710;0.0
CHU;202301180720;0.0
CHU;202301180730;0.0
CHU;202301180740;0.0
CHU;202301180750;0.0
CHU;202301180800;0.0
CHU;202301180810;0.0
CHU;202301180820;0.0
CHU;202301180830;0.0
CHU;202301180840;0.0
CHU;202301180850;0.0
CHU;202301180900;0.0
CHU;202301180910;0.0
CHU;202301180920;0.0
CHU;202301180930;0.0
CHU;202301180940;0.0
CHU;202301180950;0.0
CHU;202301181000;0.0
CHU;202301181010;0.0
CHU;202301181020;0.0
CHU;202301181030;0.0
CHU;202301181040;0.0
CHU;202301181050;0.0
CHU;202301181100;0.0
CHU;202301181110;0.0
CHU;202301181120;0.0
CHU;202301181130;0.0
CHU;202301181140;0.0
CHU;202301181150;0.0
CHU;202301181200;0.0
CHU;202301181210;0.0
CHU;202301181220;0.0
CHU;202301181230;0.0
CHU;202301181240;0.0
CHU;202301181250;0.0
CHU;202301181300;0.0
CHU;202301181310;0.0
CHU;202301181320;0.0
CHU;202301181330;0.0
CHU;202301181340;0.0
CHU;202301181350;0.0
CHU;202301181400;0.0
CHU;202301181410;0.0
CHU;202301181420;0.0
CHU;202301181430;0.0
CHU;202301181440;0.0
CHU;202301181450;0.0
CHU;202301181500;0.0
CHU;202301181510;0.0
CHU;202301181520;0.0
CHU;202301181530;0.0
CHU;202301181540;0.0
CHU;202301181550;0.0
CHU;202301181600;0.0
CHU;202301181610;0.0
CHU;202301181620;0.0
CHU;202301181630;0.0
CHU;202301181640;0.0
CHU;202301181650;0.0
CHU;202301181700;0.0
CHU;202301181710;0.0
CHU;202301181720;0.0
CHU;202301181730;0.0
CHU;202301181740;0.0
CHU;202301181750;0.0
CHU;202301181800;0.0
CHU;202301181810;0.0
CHU;202301181820;0.0
CHU;202301181830;0.0
CHU;202301181840;0.0
CHU;202301181850;0.0
CHU;202301181900;0.0
CHU;202301181910;0.0
CHU;202301181920;0.0
CHU;202301181930;0.0
CHU;202301181940;0.0
CHU;202301181950;0.0
CHU;202301182000;0.0
CHU;202301182010;0.0
CHU;202301182020;0.0
CHU;202301182030;0.0
CHU;202301182040;0.0
CHU;202301182050;0.0
CHU;202301182100;0.0
CHU;202301182110;0.0
CHU;202301182120;0.0
CHU;202301182130;0.0
CHU;202301182140;0.0
CHU;202301182150;0.0
CHU;202301182200;0.0
CHU;202301182210;0.0
CHU;202301182220;0.0
CHU;202301182230;0.0
CHU;202301182240;0.0
CHU;202301182250;0.0
CHU;202301182300;0.0
CHU;202301182310;0.0
CHU;202301182320;0.0
CHU;202301182330;0.0
CHU;202301182340;0.0
CHU;202301182350;0.0
CHU;202301190000;0.0
CHU;202301190010;0.0
CHU;202301190020;0.0
CHU;202301190030;0.0
CHU;202301190040;0.0
CHU;202301190050;0.0
CHU;202301190100;0.0
CHU;202301190110;0.0
CHU;202301190120;0.0
CHU;202301190130;0.0
CHU;202301190140;0.0
CHU;202301190150;0.0
CHU;202301190200;0.0
CHU;202301190210;0.0
CHU;202301190220;0.0
CHU;202301190230;0.0
CHU;202301190240;0.0
CHU;202301190250;0.0
CHU;202301190300;0.0
CHU;202301190310;0.0
CHU;202301190320;0.0
CHU;202301190330;0.0
CHU;202301190340;0.0
CHU;202301190350;0.0
CHU;202301190400;0.0
CHU;202301190410;0.0
CHU;202301190420;0.0
CHU;202301190430;0.0
CHU;202301190440;0.0
CHU;202301190450;0.0
CHU;202301190500;0.0
CHU;202301190510;0.0
CHU;202301190520;0.0
CHU;202301190530;0.0
CHU;202301190540;0.0
CHU;202301190550;0.0
CHU;202301190600;0.0
CHU;202301190610;0.0
CHU;202301190620;0.0
CHU;202301190630;0.0
CHU;202301190640;0.0
CHU;202301190650;0.0
CHU;202301190700;0.0
CHU;202301190710;0.0
CHU;202301190720;0.0
CHU;202301190730;0.0
CHU;202301190740;0.0
CHU;202301190750;0.0
CHU;202301190800;0.0
CHU;202301190810;0.0
CHU;202301190820;0.0
CHU;202301190830;0.0
CHU;202301190840;0.0
CHU;202301190850;0.0
CHU;202301190900;0.0
CHU;202301190910;0.0
CHU;202301190920;0.0
CHU;202301190930;0.0
CHU;202301190940;0.0
CHU;202301190950;0.0
CHU;202301191000;0.0
CHU;202301191010;0.0
CHU;202301191020;0.0
CHU;202301191030;0.0
CHU;202301191040;0.0
CHU;202301191050;0.0
CHU;202301191100;0.0
CHU;202301191110;0.0
CHU;202301191120;0.0
CHU;202301191130;0.0
CHU;202301191140;0.0
CHU;202301191150;0.0
CHU;202301191200;0.0
CHU;202301191210;0.0
CHU;202301191220;0.0
CHU;202301191230;0.0
CHU;202301191240;0.0
CHU;202301191250;0.0
CHU;202301191300;0.0
CHU;202301191310;0.0
CHU;202301191320;0.0
CHU;202301191330;0.0
CHU;202301191340;0.0
CHU;202301191350;0.0
CHU;202301191400;0.0
CHU;202301191410;0.0
CHU;202301191420;0.0
CHU;202301191430;0.0
CHU;202301191440;0.0
CHU;202301191450;0.0
CHU;202301191500;0.0
CHU;202301191510;0.0
CHU;202301191520;0.0
CHU;202301191530;0.0
CHU;202301191540;0.0
CHU;202301191550;0.0
CHU;202301191600;0.0
CHU;202301191610;0.0
CHU;202301191620;0.0
CHU;202301191630;0.0
CHU;202301191640;0.0
CHU;202301191650;0.0
CHU;202301191700;0.0
CHU;202301191710;0.0
CHU;202301191720;0.0
CHU;202301191730;0.0
CHU;202301191740;0.0
CHU;202301191750;0.0
CHU;202301191800;0.0
CHU;202301191810;0.0
CHU;202301191820;0.0
CHU;202301191830;0.0
CHU;202301191840;0.0
CHU;202301191850;0.0
CHU;202301191900;0.0
CHU;202301191910;0.0
CHU;202301191920;0.0
CHU;202301191930;0.0
CHU;202301191940;0.0
CHU;202301191950;0.0
CHU;202301192000;0.0
CHU;202301192010;0.0
CHU;202301192020;0.0
CHU;202301192030;0.0
CHU;202301192040;0.0
CHU;202301192050;0.0
CHU;202301192100;0.0
CHU;202301192110;0.0
CHU;202301192120;0.0
CHU;202301192130;0.0
CHU;202301192140;0.0
CHU;202301192150;0.0
CHU;202301192200;0.0
CHU;202301192210;0.0
CHU;202301192220;0.0
CHU;202301192230;0.0
CHU;202301192240;0.0
CHU;202301192250;0.0
CHU;202301192300;0.0
CHU;202301192310;0.0
CHU;202301192320;0.0
CHU;202301192330;0.0
CHU;202301192340;0.0
CHU;202301192350;0.0
CHU;202301200000;0.0
CHU;202301200010;0.0
CHU;202301200020;0.0
CHU;202301200030;0.0
CHU;202301200040;0.0
CHU;202301200050;0.0
CHU;202301200100;0.0
CHU;202301200110;0.0
CHU;202301200120;0.0
CHU;202301200130;0.0
CHU;202301200140;0.0
CHU;202301200150;0.0
CHU;202301200200;0.0
CHU;202301200210;0.0
CHU;202301200220;0.0
CHU;202301200230;0.0
CHU;202301200240;0.0
CHU;202301200250;0.0
CHU;202301200300;0.0
CHU;202301200310;0.0
CHU;202301200320;0.0
CHU;202301200330;0.0
CHU;202301200340;0.0
CHU;202301200350;0.0
CHU;202301200400;0.0
CHU;202301200410;0.0
CHU;202301200420;0.0
CHU;202301200430;0.0
CHU;202301200440;0.0
CHU;202301200450;0.0
CHU;202301200500;0.0
CHU;202301200510;0.0
CHU;202301200520;0.0
CHU;202301200530;0.0
CHU;202301200540;0.0
CHU;202301200550;0.0
CHU;202301200600;0.0
CHU;202301200610;0.0
CHU;202301200620;0.0
CHU;202301200630;0.0
CHU;202301200640;0.0
CHU;202301200650;0.0
CHU;202301200700;0.0
CHU;202301200710;0.0
CHU;202301200720;0.0
CHU;202301200730;0.0
CHU;202301200740;0.0
CHU;202301200750;0.0
CHU;202301200800;0.0
CHU;202301200810;0.0
CHU;202301200820;0.0
CHU;202301200830;0.0
CHU;202301200840;0.0
CHU;202301200850;0.0
CHU;202301200900;0.0
CHU;202301200910;0.0
CHU;202301200920;0.0
CHU;202301200930;0.0
CHU;202301200940;0.0
CHU;202301200950;0.0
CHU;202301201000;0.0
CHU;202301201010;0.0
CHU;202301201020;0.0
CHU;202301201030;0.0
CHU;202301201040;0.0
CHU;202301201050;0.0
CHU;202301201100;0.0
CHU;202301201110;0.0
CHU;202301201120;0.0
CHU;202301201130;0.0
CHU;202301201140;0.0
CHU;202301201150;0.0
CHU;202301201200;0.0
CHU;202301201210;0.0
CHU;202301201220;0.0
CHU;202301201230;0.0
CHU;202301201240;0.0
CHU;202301201250;0.0
CHU;202301201300;0.0
CHU;202301201310;0.0
CHU;202301201320;0.0
CHU;202301201330;0.0
CHU;202301201340;0.0
CHU;202301201350;0.0
CHU;202301201400;0.0
CHU;202301201410;0.0
CHU;202301201420;0.0
CHU;202301201430;0.0
CHU;202301201440;0.0
CHU;202301201450;0.0
CHU;202301201500;0.0
CHU;202301201510;0.0
CHU;202301201520;0.0
CHU;202301201530;0.0
CHU;202301201540;0.0
CHU;202301201550;0.0
CHU;202301201600;0.0
CHU;202301201610;0.0
CHU;202301201620;0.0
CHU;202301201630;0.0
CHU;202301201640;0.0
CHU;202301201650;0.0
CHU;202301201700;0.0
CHU;202301201710;0.0
CHU;202301201720;0.0
CHU;202301201730;0.0
CHU;202301201740;0.0
CHU;202301201750;0.0
CHU;202301201800;0.0
CHU;202301201810;0.0
CHU;202301201820;0.0
CHU;202301201830;0.0
CHU;202301201840;0.0
CHU;202301201850;0.0
CHU;202301201900;0.0
CHU;202301201910;0.0
CHU;202301201920;0.0
CHU;202301201930;0.0
CHU;202301201940;0.0
CHU;202301201950;0.0
CHU;202301202000;0.0
CHU;202301202010;0.0
CHU;202301202020;0.0
CHU;202301202030;0.0
CHU;202301202040;0.0
CHU;202301202050;0.0
CHU;202301202100;0.0
CHU;202301202110;0.0
CHU;202301202120;0.0
CHU;202301202130;0.0
CHU;202301202140;0.0
CHU;202301202150;0.0
CHU;202301202200;0.0
CHU;202301202210;0.0
CHU;202301202220;0.0
CHU;202301202230;0.0
CHU;202301202240;0.0
CHU;202301202250;0.0
CHU;202301202300;0.0
CHU;202301202310;0.0
CHU;202301202320;0.0
CHU;202301202330;0.0
CHU;202301202340;0.0
CHU;202301202350;0.0
CHU;202301210000;0.0
CHU;202301210010;0.0
CHU;202301210020;0.0
CHU;202301210030;0.0
CHU;202301210040;0.0
CHU;202301210050;0.0
CHU;202301210100;0.0
CHU;202301210110;0.0
CHU;202301210120;0.0
CHU;202301210130;0.0
CHU;202301210140;0.0
CHU;202301210150;0.0
CHU;202301210200;0.0
CHU;202301210210;0.0
CHU;202301210220;0.0
CHU;202301210230;0.0
CHU;202301210240;0.0
CHU;202301210250;0.0
CHU;202301210300;0.0
CHU;202301210310;0.0
CHU;202301210320;0.0
CHU;202301210330;0.0
CHU;202301210340;0.0
CHU;202301210350;0.0
CHU;202301210400;0.0
CHU;202301210410;0.0
CHU;202301210420;0.0
CHU;202301210430;0.0
CHU;202301210440;0.0
CHU;202301210450;0.0
CHU;202301210500;0.0
CHU;202301210510;0.0
CHU;202301210520;0.0
CHU;202301210530;0.0
CHU;202301210540;0.0
CHU;202301210550;0.0
CHU;202301210600;0.0
CHU;202301210610;0.0
CHU;202301210620;0.0
CHU;202301210630;0.0
CHU;202301210640;0.0
CHU;202301210650;0.0
CHU;202301210700;0.0
CHU;202301210710;0.0
CHU;202301210720;0.0
CHU;202301210730;0.0
CHU;202301210740;0.0
CHU;202301210750;0.0
CHU;202301210800;0.0
CHU;202301210810;0.0
CHU;202301210820;0.0
CHU;202301210830;0.0
CHU;202301210840;0.0
CHU;202301210850;0.0
CHU;202301210900;0.0
CHU;202301210910;0.0
CHU;202301210920;0.0
CHU;202301210930;0.0
CHU;202301210940;0.0
CHU;202301210950;0.0
CHU;202301211000;0.0
CHU;202301211010;0.0
CHU;202301211020;0.0
CHU;202301211030;0.0
CHU;202301211040;0.0
CHU;202301211050;0.0
CHU;202301211100;0.0
CHU;202301211110;0.0
CHU;202301211120;0.0
CHU;202301211130;0.0
CHU;202301211140;0.0
CHU;202301211150;0.0
CHU;202301211200;0.0
CHU;202301211210;0.0
CHU;202301211220;0.0
CHU;202301211230;0.0
CHU;202301211240;0.0
CHU;202301211250;0.0
CHU;202301211300;0.0
CHU;202301211310;0.0
CHU;202301211320;0.0
CHU;202301211330;0.0
CHU;202301211340;0.0
CHU;202301211350;0.0
CHU;202301211400;0.0
CHU;202301211410;0.0
CHU;202301211420;0.0
CHU;202301211430;0.0
CHU;202301211440;0.0
CHU;202301211450;0.0
CHU;202301211500;0.0
CHU;202301211510;0.0
CHU;202301211520;0.0
CHU;202301211530;0.0
CHU;202301211540;0.0
CHU;202301211550;0.0
CHU;202301211600;0.0
CHU;202301211610;0.0
CHU;202301211620;0.0
CHU;202301211630;0.0
CHU;202301211640;0.0
CHU;202301211650;0.0
CHU;202301211700;0.0
CHU;202301211710;0.0
CHU;202301211720;0.0
CHU;202301211730;0.0
CHU;202301211740;0.0
CHU;202301211750;0.0
CHU;202301211800;0.0
CHU;202301211810;0.0
CHU;202301211820;0.0
CHU;202301211830;0.0
CHU;202301211840;0.0
CHU;202301211850;0.0
CHU;202301211900;0.0
CHU;202301211910;0.0
CHU;202301211920;0.0
CHU;202301211930;0.0
CHU;202301211940;0.0
CHU;202301211950;0.0
CHU;202301212000;0.0
CHU;202301212010;0.0
CHU;202301212020;0.0
CHU;202301212030;0.0
CHU;202301212040;0.0
CHU;202301212050;0.0
CHU;202301212100;0.0
CHU;202301212110;0.0
CHU;202301212120;0.0
CHU;202301212130;0.0
CHU;202301212140;0.0
CHU;202301212150;0.0
CHU;202301212200;0.0
CHU;202301212210;0.0
CHU;202301212220;0.0
CHU;202301212230;0.0
CHU;202301212240;0.0
CHU;202301212250;0.0
CHU;202301212300;0.0
CHU;202301212310;0.0
CHU;202301212320;0.0
CHU;202301212330;0.0
CHU;202301212340;0.0
CHU;202301212350;0.0
CHU;202301220000;0.0
CHU;202301220010;0.0
CHU;202301220020;0.0
CHU;202301220030;0.0
CHU;202301220040;0.0
CHU;202301220050;0.0
CHU;202301220100;0.0
CHU;202301220110;0.0
CHU;202301220120;0.0
CHU;202301220130;0.0
CHU;202301220140;0.0
CHU;202301220150;0.0
CHU;202301220200;0.0
CHU;202301220210;0.0
CHU;202301220220;0.0
CHU;202301220230;0.0
CHU;202301220240;0.0
CHU;202301220250;0.0
CHU;202301220300;0.0
CHU;202301220310;0.0
CHU;202301220320;0.0
CHU;202301220330;0.0
CHU;202301220340;0.0
CHU;202301220350;0.0
CHU;202301220400;0.0
CHU;202301220410;0.0
CHU;202301220420;0.0
CHU;202301220430;0.0
CHU;202301220440;0.0
CHU;202301220450;0.0
CHU;202301220500;0.0
CHU;202301220510;0.0
CHU;202301220520;0.0
CHU;202301220530;0.0
CHU;202301220540;0.0
CHU;202301220550;0.0
CHU;202301220600;0.0
CHU;202301220610;0.0
CHU;202301220620;0.0
CHU;202301220630;0.0
CHU;202301220640;0.0
CHU;202301220650;0.0
CHU;202301220700;0.0
CHU;202301220710;0.0
CHU;202301220720;0.0
CHU;202301220730;0.0
CHU;202301220740;0.0
CHU;202301220750;0.0
CHU;202301220800;0.0
CHU;202301220810;0.0
CHU;202301220820;0.0
CHU;202301220830;0.0
CHU;202301220840;0.0
CHU;202301220850;0.0
CHU;202301220900;0.0
CHU;202301220910;0.0
CHU;202301220920;0.0
CHU;202301220930;0.0
CHU;202301220940;0.0
CHU;202301220950;0.0
CHU;202301221000;0.0
CHU;202301221010;0.0
CHU;202301221020;0.0
CHU;202301221030;0.0
CHU;202301221040;0.0
CHU;202301221050;0.0
CHU;202301221100;0.0
CHU;202301221110;0.0
CHU;202301221120;0.0
CHU;202301221130;0.0
CHU;202301221140;0.0
CHU;202301221150;0.0
CHU;202301221200;0.0
CHU;202301221210;0.0
CHU;202301221220;0.0
CHU;202301221230;0.0
CHU;202301221240;0.0
CHU;202301221250;0.0
CHU;202301221300;0.0
CHU;202301221310;0.0
CHU;202301221320;0.0
CHU;202301221330;0.0
CHU;202301221340;0.0
CHU;202301221350;0.0
CHU;202301221400;0.0
CHU;202301221410;0.0
CHU;202301221420;0.0
CHU;202301221430;0.0
CHU;202301221440;0.0
CHU;202301221450;0.0
CHU;202301221500;0.0
CHU;202301221510;0.0
CHU;202301221520;0.0
CHU;202301221530;0.0
CHU;202301221540;0.0
