datetime,doy,valid,optimization_period,discharge_meas(L/min),temperature(C),precipitation(mm),rain_fall(mm),snow_fall(mm),snow_melt(mm),snow_cover(mm),pET(mm),aET(mm),storage_soil(mm),storage_gw(mm),runoff(mm),percolation_gw(mm),discharge_sim(mm)
2021-01-05 00:00:00+00:00,5,False,True,,-1.6159722222222221,0.4,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-06 00:00:00+00:00,6,False,True,,-2.3312500000000003,2.9,0.0,2.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-07 00:00:00+00:00,7,False,True,,-4.686111111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-08 00:00:00+00:00,8,False,True,,-4.194444444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09 00:00:00+00:00,9,False,True,,-5.2875000000000005,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-10 00:00:00+00:00,10,False,True,,-6.740277777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-11 00:00:00+00:00,11,False,True,,-7.021527777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-12 00:00:00+00:00,12,False,True,,-2.8743055555555554,6.0,0.0,6.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-13 00:00:00+00:00,13,False,True,,0.3173611111111111,12.6,7.9,4.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-14 00:00:00+00:00,14,False,True,,0.29097222222222224,39.3,32.6,6.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-15 00:00:00+00:00,15,False,True,,-0.7652777777777778,9.6,7.6,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16 00:00:00+00:00,16,False,True,,-4.627083333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-17 00:00:00+00:00,17,False,True,,-2.4611111111111112,3.6,0.1,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-18 00:00:00+00:00,18,False,True,,-0.38819444444444445,0.2,0.1,0.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-19 00:00:00+00:00,19,False,True,,-1.4083333333333332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-20 00:00:00+00:00,20,False,True,,3.095833333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-21 00:00:00+00:00,21,False,True,,5.785416666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22 00:00:00+00:00,22,False,True,,5.788194444444444,4.3,4.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23 00:00:00+00:00,23,False,True,,2.426388888888889,2.6,2.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-24 00:00:00+00:00,24,False,True,,-0.36180555555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-25 00:00:00+00:00,25,False,True,,-1.398611111111111,4.2,0.7,3.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-26 00:00:00+00:00,26,False,True,,-0.9611111111111111,0.3,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-27 00:00:00+00:00,27,False,True,,-3.6479166666666667,9.6,0.0,9.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-28 00:00:00+00:00,28,False,True,,1.0576388888888888,22.9,20.2,2.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29 00:00:00+00:00,29,False,True,,2.952777777777778,25.6,25.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30 00:00:00+00:00,30,False,True,,2.7826388888888887,5.5,5.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-31 00:00:00+00:00,31,False,True,,3.276388888888889,0.7999999999999999,0.7999999999999999,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-01 00:00:00+00:00,32,False,True,,4.863888888888889,2.2,2.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-02 00:00:00+00:00,33,False,True,,4.878472222222222,0.7,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-03 00:00:00+00:00,34,False,True,,7.1187499999999995,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-04 00:00:00+00:00,35,False,True,295.50416666666666,5.490972222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05 00:00:00+00:00,36,True,True,313.24027777777775,8.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06 00:00:00+00:00,37,True,True,377.7326388888889,10.655555555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-07 00:00:00+00:00,38,True,True,482.8645833333333,6.467361111111111,12.1,12.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-08 00:00:00+00:00,39,True,True,495.8993055555556,2.6750000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-09 00:00:00+00:00,40,True,True,492.3972222222222,1.8465277777777775,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-10 00:00:00+00:00,41,True,True,521.9416666666667,1.7770833333333333,1.1,1.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-11 00:00:00+00:00,42,True,True,513.2444444444444,-5.097916666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-12 00:00:00+00:00,43,True,True,522.2791666666667,-5.4312499999999995,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13 00:00:00+00:00,44,True,True,540.9527777777778,-5.2236111111111105,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-14 00:00:00+00:00,45,True,True,546.8881944444445,-2.4631944444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-15 00:00:00+00:00,46,True,True,538.225,1.2354166666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-16 00:00:00+00:00,47,True,True,527.7527777777779,5.808333333333334,0.6,0.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-17 00:00:00+00:00,48,True,True,514.5576388888888,6.049305555555556,1.4,1.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-18 00:00:00+00:00,49,True,True,485.03749999999997,7.4944444444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-19 00:00:00+00:00,50,True,True,471.97847222222225,9.238194444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20 00:00:00+00:00,51,True,True,455.4979166666667,9.152083333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-21 00:00:00+00:00,52,True,True,436.33402777777775,10.36875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-22 00:00:00+00:00,53,True,True,429.1451388888889,10.829861111111112,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-23 00:00:00+00:00,54,True,True,432.9291666666666,9.511805555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-24 00:00:00+00:00,55,True,True,442.0826388888889,11.139583333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-25 00:00:00+00:00,56,True,True,442.8152777777778,11.34375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-26 00:00:00+00:00,57,True,True,437.68611111111113,9.463194444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27 00:00:00+00:00,58,True,True,451.43888888888887,6.616666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28 00:00:00+00:00,59,True,True,470.7833333333333,5.725694444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01 00:00:00+00:00,60,True,True,489.18888888888887,5.746527777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02 00:00:00+00:00,61,True,True,507.60347222222225,8.4625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03 00:00:00+00:00,62,True,True,519.3006944444445,6.983333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-04 00:00:00+00:00,63,True,True,521.3159722222223,8.336805555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-05 00:00:00+00:00,64,True,True,531.3402777777777,5.048611111111112,3.8,3.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06 00:00:00+00:00,65,True,True,513.6277777777779,4.740972222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07 00:00:00+00:00,66,True,True,492.11736111111105,5.205555555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-08 00:00:00+00:00,67,True,True,481.85763888888886,4.972222222222222,3.5,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-09 00:00:00+00:00,68,True,True,469.5888888888889,3.1208333333333336,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-10 00:00:00+00:00,69,True,True,450.43402777777777,4.815277777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-11 00:00:00+00:00,70,True,True,436.7347222222222,10.130555555555555,2.5,2.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12 00:00:00+00:00,71,True,True,457.0208333333333,6.547916666666667,0.3,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13 00:00:00+00:00,72,False,True,431.2237109375,7.788194444444444,3.4,3.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14 00:00:00+00:00,73,False,True,424.65557291666664,3.411805555555555,5.6,5.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15 00:00:00+00:00,74,False,True,419.48607291666667,1.5958333333333332,15.2,15.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-16 00:00:00+00:00,75,False,True,414.3165729166667,2.38125,3.5,3.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-17 00:00:00+00:00,76,False,True,409.1470729166667,1.9756944444444444,5.2,5.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-18 00:00:00+00:00,77,False,True,403.9775729166667,1.7319444444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19 00:00:00+00:00,78,False,True,398.8080729166666,1.440277777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 00:00:00+00:00,79,False,True,393.63857291666665,0.8895833333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-21 00:00:00+00:00,80,False,True,388.4690729166667,0.5965277777777778,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-22 00:00:00+00:00,81,False,True,383.29957291666665,3.56875,0.7,0.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23 00:00:00+00:00,82,False,True,378.1300729166667,4.350694444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24 00:00:00+00:00,83,False,True,372.96057291666665,6.7,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-25 00:00:00+00:00,84,False,True,367.7910729166667,8.833333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-26 00:00:00+00:00,85,False,True,362.6215729166667,10.84375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27 00:00:00+00:00,86,False,True,357.4520729166666,7.655555555555556,4.6000000000000005,4.6000000000000005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-28 00:00:00+00:00,87,False,True,352.28257291666665,8.555555555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29 00:00:00+00:00,88,False,True,347.1130729166666,11.343055555555557,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-30 00:00:00+00:00,89,False,True,340.54153211805556,13.55625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31 00:00:00+00:00,90,True,True,341.6097222222222,14.167361111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01 00:00:00+00:00,91,True,True,350.1770833333333,14.431249999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02 00:00:00+00:00,92,True,True,367.49027777777775,13.574305555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03 00:00:00+00:00,93,True,True,389.65902777777774,7.384722222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-04 00:00:00+00:00,94,True,True,408.1159722222222,6.211111111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-05 00:00:00+00:00,95,True,True,420.5756944444444,7.954166666666667,0.5,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-06 00:00:00+00:00,96,True,True,427.87222222222226,1.011111111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-07 00:00:00+00:00,97,True,True,430.9354166666667,0.20624999999999996,1.2,0.0,1.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08 00:00:00+00:00,98,True,True,434.0423611111111,4.0576388888888895,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-09 00:00:00+00:00,99,True,True,427.29305555555555,9.758333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10 00:00:00+00:00,100,True,True,416.3618055555555,11.152083333333332,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-11 00:00:00+00:00,101,True,True,403.5,13.19375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-12 00:00:00+00:00,102,True,True,402.3881944444445,4.1618055555555555,2.5,2.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-13 00:00:00+00:00,103,True,True,393.5986111111111,3.44375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-14 00:00:00+00:00,104,True,True,380.0284722222222,3.8562499999999997,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-15 00:00:00+00:00,105,True,True,367.3520833333334,4.540972222222222,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16 00:00:00+00:00,106,True,True,354.18680555555557,5.097916666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17 00:00:00+00:00,107,True,True,347.0,5.408333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-18 00:00:00+00:00,108,True,True,341.1763888888889,6.466666666666666,0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19 00:00:00+00:00,109,True,True,339.2923611111111,7.963888888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-20 00:00:00+00:00,110,True,True,332.92777777777775,9.124305555555557,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-21 00:00:00+00:00,111,True,True,330.8548611111111,11.527777777777779,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22 00:00:00+00:00,112,True,True,325.74861111111113,11.033333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23 00:00:00+00:00,113,True,True,321.00972222222225,11.034027777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24 00:00:00+00:00,114,True,True,315.6944444444444,13.383333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-25 00:00:00+00:00,115,True,True,308.50694444444446,13.270138888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-26 00:00:00+00:00,116,True,True,306.43333333333334,10.825694444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-27 00:00:00+00:00,117,True,True,302.0875,12.488194444444444,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-28 00:00:00+00:00,118,True,True,297.8277777777778,15.547916666666666,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29 00:00:00+00:00,119,True,True,298.09375,12.186805555555557,7.1000000000000005,7.1000000000000005,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30 00:00:00+00:00,120,True,True,317.7763888888889,12.56388888888889,0.2,0.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01 00:00:00+00:00,121,True,True,306.97569444444446,9.454861111111112,10.3,10.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02 00:00:00+00:00,122,True,True,352.5541666666666,7.384027777777778,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03 00:00:00+00:00,123,True,True,316.4,9.73611111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-04 00:00:00+00:00,124,True,True,310.5152777777778,13.3125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05 00:00:00+00:00,125,True,True,314.0729166666667,9.459027777777777,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06 00:00:00+00:00,126,True,True,315.80277777777775,9.705555555555556,1.3,1.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07 00:00:00+00:00,127,True,True,325.53194444444443,8.990277777777777,2.4,2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08 00:00:00+00:00,128,True,True,320.82222222222225,13.675694444444446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09 00:00:00+00:00,129,True,True,317.9347222222222,18.777083333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10 00:00:00+00:00,130,True,True,315.9305555555556,20.257638888888888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11 00:00:00+00:00,131,True,True,343.95416666666665,13.042361111111111,9.5,9.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-12 00:00:00+00:00,132,True,True,381.96875,10.925694444444444,1.1,1.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-13 00:00:00+00:00,133,True,True,346.7340277777778,10.466666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-14 00:00:00+00:00,134,True,True,339.84444444444443,12.583333333333334,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15 00:00:00+00:00,135,True,True,343.1402777777778,12.105555555555556,2.1,2.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-16 00:00:00+00:00,136,True,True,372.2006944444445,11.297916666666667,4.5,4.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-17 00:00:00+00:00,137,True,True,384.60138888888883,10.952083333333334,0.3,0.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-18 00:00:00+00:00,138,True,True,381.4972222222222,11.237499999999999,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19 00:00:00+00:00,139,True,True,387.23263888888886,9.747222222222222,0.8,0.8,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20 00:00:00+00:00,140,True,True,382.18125000000003,11.200000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 00:00:00+00:00,141,True,True,381.5798611111111,13.216666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 00:00:00+00:00,142,True,True,412.99444444444447,12.356250000000001,7.3,7.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 00:00:00+00:00,143,True,True,401.28125,12.179166666666667,5.3,5.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-24 00:00:00+00:00,144,True,True,391.10555555555555,12.359722222222222,4.2,4.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 00:00:00+00:00,145,True,True,408.1361111111111,11.03263888888889,5.9,5.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-26 00:00:00+00:00,146,True,True,387.96319444444447,12.408333333333333,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27 00:00:00+00:00,147,True,True,381.41875,10.625,1.6,1.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28 00:00:00+00:00,148,True,True,369.8576388888889,14.310416666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29 00:00:00+00:00,149,True,True,360.96319444444447,14.015277777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30 00:00:00+00:00,150,True,True,350.34375,13.768055555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31 00:00:00+00:00,151,True,True,341.6743055555555,15.327777777777778,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-01 00:00:00+00:00,152,True,True,333.31805555555553,17.88888888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-02 00:00:00+00:00,153,True,True,325.91527777777776,19.157638888888886,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 00:00:00+00:00,154,True,True,319.7645833333333,19.068055555555556,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 00:00:00+00:00,155,True,True,309.90486111111113,20.66736111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 00:00:00+00:00,156,True,True,321.5104166666667,16.205555555555556,2.7,2.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 00:00:00+00:00,157,True,True,334.77430555555554,14.625,2.6,2.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 00:00:00+00:00,158,True,True,328.3777777777778,17.23611111111111,13.3,13.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-08 00:00:00+00:00,159,True,True,313.4194444444444,17.041666666666668,1.5,1.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-09 00:00:00+00:00,160,True,True,298.7576388888889,17.659027777777776,4.6,4.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-10 00:00:00+00:00,161,True,True,295.6513888888889,18.784027777777776,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-11 00:00:00+00:00,162,True,True,273.7097222222222,19.10625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-12 00:00:00+00:00,163,True,True,263.40972222222223,21.623611111111114,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-13 00:00:00+00:00,164,True,True,250.95208333333335,21.552777777777777,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-14 00:00:00+00:00,165,True,True,242.5625,20.846527777777776,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-15 00:00:00+00:00,166,True,True,231.65138888888887,22.37986111111111,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-16 00:00:00+00:00,167,True,True,222.89444444444442,23.02013888888889,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-17 00:00:00+00:00,168,True,True,215.50069444444443,25.447916666666668,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-18 00:00:00+00:00,169,True,True,209.6527777777778,25.71875,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
