station_code,measure_date,hyear,HS,HN_1D,HNW_1D
5PL0,2000-04-08 06:00:00+00:00,2000,112.0,0.0,
5PL0,2000-04-09 06:00:00+00:00,2000,111.0,0.0,
5PL0,2000-04-10 06:00:00+00:00,2000,110.0,0.0,
5PL0,2000-04-11 06:00:00+00:00,2000,108.0,0.0,
5PL0,2000-04-12 06:00:00+00:00,2000,113.0,5.0,
5PL0,2000-04-13 06:00:00+00:00,2000,124.0,12.0,14.0
5PL0,2000-04-14 06:00:00+00:00,2000,122.0,2.0,
5PL0,2000-04-15 06:00:00+00:00,2000,117.0,0.0,
5PL0,2000-04-16 06:00:00+00:00,2000,136.0,17.0,15.0
5PL0,2000-04-17 06:00:00+00:00,2000,120.0,0.0,
5PL0,2000-04-18 06:00:00+00:00,2000,133.0,15.0,18.0
5PL0,2000-04-19 06:00:00+00:00,2000,131.0,2.0,
5PL0,2000-04-20 06:00:00+00:00,2000,124.0,0.0,
5PL0,2000-04-21 06:00:00+00:00,2000,116.0,0.0,
5PL0,2000-04-22 06:00:00+00:00,2000,105.0,0.0,
5PL0,2000-04-23 06:00:00+00:00,2000,98.0,0.0,
5PL0,2000-04-24 06:00:00+00:00,2000,92.0,3.0,
5PL0,2000-04-25 06:00:00+00:00,2000,85.0,0.0,
5PL0,2000-04-26 06:00:00+00:00,2000,80.0,0.0,
5PL0,2000-04-27 06:00:00+00:00,2000,76.0,0.0,
5PL0,2000-04-28 06:00:00+00:00,2000,72.0,0.0,
5PL0,2000-04-29 06:00:00+00:00,2000,62.0,0.0,
5PL0,2000-04-30 06:00:00+00:00,2000,60.0,0.0,
5PL0,2000-05-01 06:00:00+00:00,2000,56.0,0.0,
5PL0,2000-05-02 06:00:00+00:00,2000,45.0,0.0,
5PL0,2000-05-03 06:00:00+00:00,2000,36.0,0.0,
5PL0,2000-05-04 06:00:00+00:00,2000,29.0,0.0,
5PL0,2000-05-05 06:00:00+00:00,2000,21.0,0.0,
5PL0,2000-05-06 06:00:00+00:00,2000,15.0,0.0,
5PL0,2000-05-07 06:00:00+00:00,2000,8.0,0.0,
5PL0,2000-05-08 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-09 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-10 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-11 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-12 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-13 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-14 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-15 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-16 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-17 06:00:00+00:00,2000,0.0,0.0,
5PL0,2000-05-18 06:00:00+00:00,2000,0.0,0.0,
